,time,x,y,z,mag,lagX0,lagX1,lagX2,lagX0,lagX1,lagX2,lagY0,lagY1,lagY2
82,1683472979199798300,-90.46911639429734,-2.9389457488865673,-353.4388928098327,364.8456514389615,-90.46911639429734,-90.13124621365856,-90.2366554782331,-90.46911639429734,-90.13124621365856,-90.2366554782331,-2.9389457488865673,-2.549430792421048,-2.3689449160660914
83,1683472979209798300,-90.17770408538897,-3.223512431041662,-352.63827009355117,364.00021824317275,-90.17770408538897,-90.46911639429734,-90.13124621365856,-90.17770408538897,-90.46911639429734,-90.13124621365856,-3.223512431041662,-2.9389457488865673,-2.549430792421048
84,1683472979219798300,-90.17704018819771,-3.088186547911475,-351.47997687491903,362.8768518619673,-90.17704018819771,-90.17770408538897,-90.46911639429734,-90.17704018819771,-90.17770408538897,-90.46911639429734,-3.088186547911475,-3.223512431041662,-2.9389457488865673
85,1683472979229798300,-90.05926722099112,-3.0310546041235056,-350.9760037534026,362.35895754776584,-90.05926722099112,-90.17704018819771,-90.17770408538897,-90.05926722099112,-90.17704018819771,-90.17770408538897,-3.0310546041235056,-3.088186547911475,-3.223512431041662
86,1683472979239798300,-89.85787091024633,-3.1731591153347862,-350.540997437399,361.88879063560444,-89.85787091024633,-90.05926722099112,-90.17704018819771,-89.85787091024633,-90.05926722099112,-90.17704018819771,-3.1731591153347862,-3.0310546041235056,-3.088186547911475
87,1683472979249798300,-89.90898123016176,-3.3189337632139893,-349.85856363326667,361.24182312504,-89.90898123016176,-89.85787091024633,-90.05926722099112,-89.90898123016176,-89.85787091024633,-90.05926722099112,-3.3189337632139893,-3.1731591153347862,-3.0310546041235056
88,1683472979259798300,-90.27131596793961,-3.4539880282874393,-349.2175003851093,360.71277090658566,-90.27131596793961,-89.90898123016176,-89.85787091024633,-90.27131596793961,-89.90898123016176,-89.85787091024633,-3.4539880282874393,-3.3189337632139893,-3.1731591153347862
89,1683472979269798300,-90.04497316623893,-3.8680948967563,-347.9827108757091,359.46491681254,-90.04497316623893,-90.27131596793961,-89.90898123016176,-90.04497316623893,-90.27131596793961,-89.90898123016176,-3.8680948967563,-3.4539880282874393,-3.3189337632139893
90,1683472979279798300,-90.18771705231661,-3.4757074852097714,-347.1905281723522,358.72993700307245,-90.18771705231661,-90.04497316623893,-90.27131596793961,-90.18771705231661,-90.04497316623893,-90.27131596793961,-3.4757074852097714,-3.8680948967563,-3.4539880282874393
91,1683472979289798300,-90.25321213669683,-3.5134045343081404,-346.61152746099685,358.186456027107,-90.25321213669683,-90.18771705231661,-90.04497316623893,-90.25321213669683,-90.18771705231661,-90.04497316623893,-3.5134045343081404,-3.4757074852097714,-3.8680948967563
92,1683472979299798300,-89.93853985199166,-3.649448883296528,-345.84034236074314,357.3622837290697,-89.93853985199166,-90.25321213669683,-90.18771705231661,-89.93853985199166,-90.25321213669683,-90.18771705231661,-3.649448883296528,-3.5134045343081404,-3.4757074852097714
93,1683472979309798300,-90.03803570560939,-3.4366912352584853,-345.4132710873324,356.97196887658015,-90.03803570560939,-89.93853985199166,-90.25321213669683,-90.03803570560939,-89.93853985199166,-90.25321213669683,-3.4366912352584853,-3.649448883296528,-3.5134045343081404
94,1683472979319798300,-90.06455216114335,-3.4907855650170245,-344.7348620591771,356.32279503114603,-90.06455216114335,-90.03803570560939,-89.93853985199166,-90.06455216114335,-90.03803570560939,-89.93853985199166,-3.4907855650170245,-3.4366912352584853,-3.649448883296528
95,1683472979329798300,-89.92990524465063,-3.4649808698465927,-345.0550106362477,356.59830946727897,-89.92990524465063,-90.06455216114335,-90.03803570560939,-89.92990524465063,-90.06455216114335,-90.03803570560939,-3.4649808698465927,-3.4907855650170245,-3.4366912352584853
96,1683472979339798300,-89.77356960980407,-3.488861524428572,-345.06075893787437,356.56471125730434,-89.77356960980407,-89.92990524465063,-90.06455216114335,-89.77356960980407,-89.92990524465063,-90.06455216114335,-3.488861524428572,-3.4649808698465927,-3.4907855650170245
97,1683472979349798300,-89.7726394798948,-3.392883221707533,-345.2577623726165,356.75420240592746,-89.7726394798948,-89.77356960980407,-89.92990524465063,-89.7726394798948,-89.77356960980407,-89.92990524465063,-3.392883221707533,-3.488861524428572,-3.4649808698465927
98,1683472979359798300,-90.36213265295677,-3.674688775079499,-345.51999638837884,357.1594689482691,-90.36213265295677,-89.7726394798948,-89.77356960980407,-90.36213265295677,-89.7726394798948,-89.77356960980407,-3.674688775079499,-3.392883221707533,-3.488861524428572
99,1683472979369798300,-90.59998710562695,-4.475768665137191,-345.47367207256343,357.1840537649808,-90.59998710562695,-90.36213265295677,-89.7726394798948,-90.59998710562695,-90.36213265295677,-89.7726394798948,-4.475768665137191,-3.674688775079499,-3.392883221707533
100,1683472979379798300,-90.45593237995692,-5.002743540334348,-345.26738842312386,356.95500088131837,-90.45593237995692,-90.59998710562695,-90.36213265295677,-90.45593237995692,-90.59998710562695,-90.36213265295677,-5.002743540334348,-4.475768665137191,-3.674688775079499
101,1683472979389798300,-90.61114224742015,-5.436088489063293,-345.08660885567804,356.82586477013524,-90.61114224742015,-90.45593237995692,-90.59998710562695,-90.61114224742015,-90.45593237995692,-90.59998710562695,-5.436088489063293,-5.002743540334348,-4.475768665137191
102,1683472979399798300,-90.83337643039314,-5.668647107957635,-345.28835089875605,357.0810567646547,-90.83337643039314,-90.61114224742015,-90.45593237995692,-90.83337643039314,-90.61114224742015,-90.45593237995692,-5.668647107957635,-5.436088489063293,-5.002743540334348
103,1683472979409798300,-90.98341306456048,-6.048938080542157,-345.3627149871784,357.1973908192691,-90.98341306456048,-90.83337643039314,-90.61114224742015,-90.98341306456048,-90.83337643039314,-90.61114224742015,-6.048938080542157,-5.668647107957635,-5.436088489063293
104,1683472979419798300,-90.95387032685316,-5.930951838785892,-344.9931259974781,356.83054760300416,-90.95387032685316,-90.98341306456048,-90.83337643039314,-90.95387032685316,-90.98341306456048,-90.83337643039314,-5.930951838785892,-6.048938080542157,-5.668647107957635
105,1683472979429798300,-90.68161756406195,-5.46230258455009,-344.905632286795,356.6691571985358,-90.68161756406195,-90.95387032685316,-90.98341306456048,-90.68161756406195,-90.95387032685316,-90.98341306456048,-5.46230258455009,-5.930951838785892,-6.048938080542157
106,1683472979439798300,-90.47349927977587,-4.899776899322869,-344.46530101414635,356.18226442140156,-90.47349927977587,-90.68161756406195,-90.95387032685316,-90.47349927977587,-90.68161756406195,-90.95387032685316,-4.899776899322869,-5.46230258455009,-5.930951838785892
